"","SALE_DATE","CH_DATE","CMP_CD","SEQ","NO1","NO2","MEJANG","LARGE","MID","SMALL","CMP_GOOD","PUM_NAME","GOOD_NAME","MM_CD","DANQ","DAN_CD","POJ_CD","SIZE_CD","LV_CD","SAN_CD","CMP_SAN","SAN_NAME","QTY","COST","AMER_CD","CH_CD","SMAN_CD","CHUL_NO","CHUL_CD","CHUL_NAME","FARM_NAME","NAK_TIME","TOT_QTY","TOT_AMT","IN_TIME","GUBN","NONE"
"88","2017-12-06","2017-12-06",4108212335,"9",130,130,1,20,26,"ZZ",11001026393,"장미(스탠다드)","키위",1,1,12,101,110,12,500801,500801,"광주 북구",14,4500,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,14,63000,"2018/01/09 오후 1:51:14",5,NA
"89","2017-12-06","2017-12-06",4108212335,"9",140,140,1,20,26,"ZZ",11001026639,"장미(스탠다드)","헤라",1,1,12,101,110,11,500801,500801,"광주 북구",8,7600,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,8,60800,"2018/01/09 오후 1:51:14",5,NA
"90","2017-12-06","2017-12-06",4108212335,"9",150,150,1,20,26,"ZZ",11001026639,"장미(스탠다드)","헤라",1,1,12,101,110,12,500801,500801,"광주 북구",8,5220,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,8,41760,"2018/01/09 오후 1:51:14",5,NA
"91","2017-12-06","2017-12-06",4108212335,"9",160,160,5,20,26,"ZZ",11001026807,"장미(스탠다드)","오로라",1,1,12,101,110,11,500801,500801,"광주 북구",19,8660,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,19,164540,"2018/01/09 오후 1:51:14",5,NA
"92","2017-12-06","2017-12-06",4108212335,"9",170,170,5,20,26,"ZZ",11001026807,"장미(스탠다드)","오로라",1,1,12,101,110,11,500801,500801,"광주 북구",20,8660,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,173200,"2018/01/09 오후 1:51:14",5,NA
"93","2017-12-06","2017-12-06",4108212335,"9",180,180,5,20,26,"ZZ",11001026807,"장미(스탠다드)","오로라",1,1,12,101,110,12,500801,500801,"광주 북구",15,6650,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,15,99750,"2018/01/09 오후 1:51:14",5,NA
"94","2017-12-06","2017-12-06",4108212335,"9",190,190,5,20,26,"ZZ",11001026807,"장미(스탠다드)","오로라",1,1,12,101,110,12,500801,500801,"광주 북구",15,6650,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,15,99750,"2018/01/09 오후 1:51:14",5,NA
"95","2017-12-06","2017-12-06",4108212335,"9",200,200,1,20,26,"ZZ",11001026779,"장미(스탠다드)","후디니",1,1,12,101,110,12,500801,500801,"광주 북구",29,7200,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,29,208800,"2018/01/09 오후 1:51:15",5,NA
"96","2017-12-06","2017-12-06",4108212335,"9",210,210,1,20,26,"ZZ",11001026779,"장미(스탠다드)","후디니",1,1,12,101,110,13,500801,500801,"광주 북구",30,5220,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,30,156600,"2018/01/09 오후 1:51:15",5,NA
"97","2017-12-06","2017-12-06",4108212335,"9",220,220,1,20,26,"ZZ",11001026779,"장미(스탠다드)","후디니",1,1,12,101,110,13,500801,500801,"광주 북구",14,5220,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,14,73080,"2018/01/09 오후 1:51:15",5,NA
"98","2017-12-06","2017-12-06",4108212335,"9",230,230,1,20,26,"ZZ",11001026739,"장미(스탠다드)","샤만트",1,1,12,101,110,12,500801,500801,"광주 북구",21,7770,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,21,163170,"2018/01/09 오후 1:51:15",5,NA
"99","2017-12-06","2017-12-06",4108212335,"9",240,240,1,20,26,"ZZ",11001026739,"장미(스탠다드)","샤만트",1,1,12,101,110,13,500801,500801,"광주 북구",24,5660,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,24,135840,"2018/01/09 오후 1:51:15",5,NA
"100","2017-12-06","2017-12-06",4108212335,"9",250,250,1,20,26,"ZZ",11001026674,"장미(스탠다드)","마릴린먼로",1,1,12,101,110,12,500801,500801,"광주 북구",24,6660,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,24,159840,"2018/01/09 오후 1:51:15",5,NA
"101","2017-12-06","2017-12-06",4108212335,"9",260,260,1,20,26,"ZZ",11001026674,"장미(스탠다드)","마릴린먼로",1,1,12,101,110,12,500801,500801,"광주 북구",18,6790,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,18,122220,"2018/01/09 오후 1:51:15",5,NA
"102","2017-12-06","2017-12-06",4108212335,"9",270,270,1,20,26,"ZZ",11001026674,"장미(스탠다드)","마릴린먼로",1,1,12,101,110,13,500801,500801,"광주 북구",22,4550,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,22,100100,"2018/01/09 오후 1:51:15",5,NA
"103","2017-12-06","2017-12-06",4108212335,"9",280,280,1,20,26,"ZZ",11001026674,"장미(스탠다드)","마릴린먼로",1,1,12,101,110,13,500801,500801,"광주 북구",28,4020,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,28,112560,"2018/01/09 오후 1:51:15",5,NA
"104","2017-12-06","2017-12-06",4108212335,"9",290,290,1,20,26,"ZZ",11001026776,"장미(스탠다드)","올포러브",1,1,12,101,110,12,500801,500801,"광주 북구",22,6000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,22,132000,"2018/01/09 오후 1:51:15",5,NA
"105","2017-12-06","2017-12-06",4108212335,"9",300,300,1,20,26,"ZZ",11001026776,"장미(스탠다드)","올포러브",1,1,12,101,110,13,500801,500801,"광주 북구",22,4550,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,22,100100,"2018/01/09 오후 1:51:15",5,NA
"106","2017-12-06","2017-12-06",4108212335,"9",310,310,1,20,26,"ZZ",11001026132,"장미(스탠다드)","시트란",1,1,12,101,110,11,500801,500801,"광주 북구",16,9180,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,146880,"2018/01/09 오후 1:51:15",5,NA
"107","2017-12-06","2017-12-06",4108212335,"9",320,320,1,20,26,"ZZ",11001026132,"장미(스탠다드)","시트란",1,1,12,101,110,12,500801,500801,"광주 북구",18,6990,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,18,125820,"2018/01/09 오후 1:51:15",5,NA
"108","2017-12-06","2017-12-06",4108212335,"9",330,330,5,20,26,"ZZ",11001026803,"장미(스탠다드)","레드이글",1,1,12,101,110,12,500801,500801,"광주 북구",15,7000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,15,105000,"2018/01/09 오후 1:51:15",5,NA
"109","2017-12-06","2017-12-06",4108212335,"9",340,340,5,20,26,"ZZ",11001026809,"장미(스탠다드)","달리",1,1,12,101,110,12,500801,500801,"광주 북구",29,7950,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,29,230550,"2018/01/09 오후 1:51:15",5,NA
"110","2017-12-06","2017-12-06",4108212335,"9",350,350,5,20,26,"ZZ",11001026828,"장미(스탠다드)","트레비",1,1,12,101,110,12,500801,500801,"광주 북구",14,6620,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,14,92680,"2018/01/09 오후 1:51:15",5,NA
"111","2017-12-06","2017-12-06",4108212335,"9",360,360,5,20,26,"ZZ",11001026828,"장미(스탠다드)","트레비",1,1,12,101,110,12,500801,500801,"광주 북구",24,6320,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,24,151680,"2018/01/09 오후 1:51:15",5,NA
"112","2017-12-06","2017-12-06",4108212335,"9",370,370,1,20,26,"ZZ",11001026739,"장미(스탠다드)","샤만트",1,1,12,101,110,12,500801,500801,"광주 북구",17,7050,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,17,119850,"2018/01/09 오후 1:51:15",5,NA
"113","2017-12-06","2017-12-06",4108212335,"9",380,380,1,20,26,"ZZ",11001026739,"장미(스탠다드)","샤만트",1,1,12,101,110,12,500801,500801,"광주 북구",17,7050,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,17,119850,"2018/01/09 오후 1:51:15",5,NA
"114","2017-12-06","2017-12-06",4108212335,"9",390,390,5,20,26,"ZZ",11001026806,"장미(스탠다드)","스도쿠",1,1,12,101,110,12,500801,500801,"광주 북구",4,5000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,4,20000,"2018/01/09 오후 1:51:15",5,NA
"115","2017-12-06","2017-12-06",4108212335,"9",400,400,1,20,26,"ZZ",11001026257,"장미(스탠다드)","마루시아",1,1,12,101,110,12,500801,500801,"광주 북구",16,7000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,112000,"2018/01/09 오후 1:51:15",5,NA
"116","2017-12-06","2017-12-06",4108212335,"9",410,410,1,20,26,"ZZ",11001026257,"장미(스탠다드)","마루시아",1,1,12,101,110,12,500801,500801,"광주 북구",24,7060,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,24,169440,"2018/01/09 오후 1:51:15",5,NA
"117","2017-12-06","2017-12-06",4108212335,"9",420,420,1,20,26,"ZZ",11001026705,"장미(스탠다드)","스위트돌로미티",1,1,12,101,110,12,500801,500801,"광주 북구",1,5000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,1,5000,"2018/01/09 오후 1:51:15",5,NA
"118","2017-12-06","2017-12-06",4108212335,"9",430,430,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,101,110,12,500801,500801,"광주 북구",1,5000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,1,5000,"2018/01/09 오후 1:51:15",5,NA
"119","2017-12-06","2017-12-06",4108212335,"9",440,440,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,101,110,12,500801,500801,"광주 북구",4,5690,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,4,22760,"2018/01/09 오후 1:51:15",5,NA
"120","2017-12-06","2017-12-06",4108212335,"10",10,10,5,20,26,"ZZ",11001026803,"장미(스탠다드)","레드이글",1,1,12,101,110,11,527860,527860,"전남 강진군",32,7510,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,32,240320,"2018/01/09 오후 1:51:15",5,NA
"121","2017-12-06","2017-12-06",4108212335,"10",20,20,5,20,26,"ZZ",11001026803,"장미(스탠다드)","레드이글",1,1,12,101,110,12,527860,527860,"전남 강진군",20,5890,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,117800,"2018/01/09 오후 1:51:15",5,NA
"122","2017-12-06","2017-12-06",4108212335,"10",30,30,5,20,26,"ZZ",11001026803,"장미(스탠다드)","레드이글",1,1,12,101,110,12,527860,527860,"전남 강진군",20,5890,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,117800,"2018/01/09 오후 1:51:15",5,NA
"123","2017-12-06","2017-12-06",4108212335,"10",40,40,1,20,26,"ZZ",11001026620,"장미(스탠다드)","레가토",1,1,12,101,110,11,527860,527860,"전남 강진군",16,7010,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,112160,"2018/01/09 오후 1:51:15",5,NA
"124","2017-12-06","2017-12-06",4108212335,"10",50,50,1,20,26,"ZZ",11001026620,"장미(스탠다드)","레가토",1,1,12,101,110,11,527860,527860,"전남 강진군",16,7010,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,112160,"2018/01/09 오후 1:51:15",5,NA
"125","2017-12-06","2017-12-06",4108212335,"10",60,60,1,20,26,"ZZ",11001026620,"장미(스탠다드)","레가토",1,1,12,101,110,11,527860,527860,"전남 강진군",16,7090,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,113440,"2018/01/09 오후 1:51:16",5,NA
"126","2017-12-06","2017-12-06",4108212335,"10",70,70,1,20,26,"ZZ",11001026620,"장미(스탠다드)","레가토",1,1,12,101,110,11,527860,527860,"전남 강진군",16,7100,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,113600,"2018/01/09 오후 1:51:16",5,NA
"127","2017-12-06","2017-12-06",4108212335,"10",80,80,1,20,26,"ZZ",11001026620,"장미(스탠다드)","레가토",1,1,12,101,110,12,527860,527860,"전남 강진군",20,5050,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,101000,"2018/01/09 오후 1:51:16",5,NA
"128","2017-12-06","2017-12-06",4108212335,"10",90,90,1,20,26,"ZZ",11001026620,"장미(스탠다드)","레가토",1,1,12,101,110,12,527860,527860,"전남 강진군",20,5050,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,101000,"2018/01/09 오후 1:51:16",5,NA
"129","2017-12-06","2017-12-06",4108212335,"10",100,100,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,101,110,11,527860,527860,"전남 강진군",16,8020,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,128320,"2018/01/09 오후 1:51:16",5,NA
"130","2017-12-06","2017-12-06",4108212335,"10",110,110,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,101,110,11,527860,527860,"전남 강진군",16,8020,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,128320,"2018/01/09 오후 1:51:16",5,NA
"131","2017-12-06","2017-12-06",4108212335,"10",120,120,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,101,110,11,527860,527860,"전남 강진군",16,8000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,128000,"2018/01/09 오후 1:51:16",5,NA
"132","2017-12-06","2017-12-06",4108212335,"10",130,130,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,101,110,11,527860,527860,"전남 강진군",16,8000,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,128000,"2018/01/09 오후 1:51:16",5,NA
"133","2017-12-06","2017-12-06",4108212335,"10",140,140,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,101,110,12,527860,527860,"전남 강진군",16,5810,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,92960,"2018/01/09 오후 1:51:16",5,NA
"134","2017-12-06","2017-12-06",4108212335,"10",150,150,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,101,110,12,527860,527860,"전남 강진군",16,5810,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,16,92960,"2018/01/09 오후 1:51:16",5,NA
"135","2017-12-06","2017-12-06",4108212335,"10",160,160,1,20,26,"ZZ",11001026680,"장미(스탠다드)","핑크파티",1,1,12,101,110,12,527860,527860,"전남 강진군",17,7850,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,17,133450,"2018/01/09 오후 1:51:16",5,NA
"136","2017-12-06","2017-12-06",4108212335,"10",170,170,1,20,26,"ZZ",11001026680,"장미(스탠다드)","핑크파티",1,1,12,101,110,12,527860,527860,"전남 강진군",18,7850,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,18,141300,"2018/01/09 오후 1:51:16",5,NA
"137","2017-12-06","2017-12-06",4108212335,"10",180,180,1,20,26,"ZZ",11001026680,"장미(스탠다드)","핑크파티",1,1,12,101,110,12,527860,527860,"전남 강진군",17,7600,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,17,129200,"2018/01/09 오후 1:51:16",5,NA
"138","2017-12-06","2017-12-06",4108212335,"10",190,190,1,20,26,"ZZ",11001026680,"장미(스탠다드)","핑크파티",1,1,12,101,110,12,527860,527860,"전남 강진군",18,7600,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,18,136800,"2018/01/09 오후 1:51:16",5,NA
"139","2017-12-06","2017-12-06",4108212335,"10",200,200,1,20,26,"ZZ",11001026680,"장미(스탠다드)","핑크파티",1,1,12,101,110,12,527860,527860,"전남 강진군",17,7630,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,17,129710,"2018/01/09 오후 1:51:16",5,NA
"140","2017-12-06","2017-12-06",4108212335,"10",210,210,1,20,26,"ZZ",11001026680,"장미(스탠다드)","핑크파티",1,1,12,101,110,12,527860,527860,"전남 강진군",18,7660,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,18,137880,"2018/01/09 오후 1:51:16",5,NA
"141","2017-12-06","2017-12-06",4108212335,"10",220,220,1,20,26,"ZZ",11001026680,"장미(스탠다드)","핑크파티",1,1,12,101,110,12,527860,527860,"전남 강진군",12,7660,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,12,91920,"2018/01/09 오후 1:51:16",5,NA
"142","2017-12-06","2017-12-06",4108212335,"10",230,230,1,20,26,"ZZ",11001026680,"장미(스탠다드)","핑크파티",1,1,12,101,110,13,527860,527860,"전남 강진군",30,5850,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,30,175500,"2018/01/09 오후 1:51:16",5,NA
"143","2017-12-06","2017-12-06",4108212335,"10",240,240,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,101,110,12,527860,527860,"전남 강진군",18,5600,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,18,100800,"2018/01/09 오후 1:51:16",5,NA
"144","2017-12-06","2017-12-06",4108212335,"10",250,250,1,20,26,"ZZ",11001026367,"장미(스탠다드)","장미1",1,1,12,101,110,13,527860,527860,"전남 강진군",8,3500,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,8,28000,"2018/01/09 오후 1:51:16",5,NA
"145","2017-12-06","2017-12-06",4108212335,"10",260,260,1,20,26,"ZZ",11001026710,"장미(스탠다드)","피치캄파넬라",1,1,12,101,110,12,527860,527860,"전남 강진군",10,10330,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,10,103300,"2018/01/09 오후 1:51:16",5,NA
"146","2017-12-06","2017-12-06",4108212335,"10",270,270,1,20,26,"ZZ",11001026710,"장미(스탠다드)","피치캄파넬라",1,1,12,101,110,12,527860,527860,"전남 강진군",5,10510,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,5,52550,"2018/01/09 오후 1:51:16",5,NA
"147","2017-12-06","2017-12-06",4108212335,"10",280,280,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,12,527860,527860,"전남 강진군",20,8520,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,170400,"2018/01/09 오후 1:51:16",5,NA
"148","2017-12-06","2017-12-06",4108212335,"10",290,290,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,12,527860,527860,"전남 강진군",20,8520,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,170400,"2018/01/09 오후 1:51:16",5,NA
"149","2017-12-06","2017-12-06",4108212335,"10",300,300,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,12,527860,527860,"전남 강진군",20,8520,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,170400,"2018/01/09 오후 1:51:16",5,NA
"150","2017-12-06","2017-12-06",4108212335,"10",310,310,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,12,527860,527860,"전남 강진군",20,8520,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,170400,"2018/01/09 오후 1:51:16",5,NA
"151","2017-12-06","2017-12-06",4108212335,"10",320,320,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,13,527860,527860,"전남 강진군",21,6150,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,21,129150,"2018/01/09 오후 1:51:16",5,NA
"152","2017-12-06","2017-12-06",4108212335,"10",330,330,1,20,26,"ZZ",11001026652,"장미(스탠다드)","도미니카",1,1,12,101,110,13,527860,527860,"전남 강진군",21,6150,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,21,129150,"2018/01/09 오후 1:51:16",5,NA
"153","2017-12-06","2017-12-06",4108212335,"10",340,340,1,20,26,"94",11001026094,"장미(스탠다드)","코르벳",1,1,12,101,110,12,527860,527860,"전남 강진군",9,5200,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,9,46800,"2018/01/09 오후 1:51:16",5,NA
"154","2017-12-06","2017-12-06",4108212335,"10",350,350,1,20,26,"49",11001026049,"장미(스탠다드)","비탈",1,1,12,101,110,12,527860,527860,"전남 강진군",20,6600,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,132000,"2018/01/09 오후 1:51:16",5,NA
"155","2017-12-06","2017-12-06",4108212335,"10",360,360,1,20,26,"49",11001026049,"장미(스탠다드)","비탈",1,1,12,101,110,12,527860,527860,"전남 강진군",20,6500,"",3,NA,"","8808990081588","광주원예농협풍암지점(공판)",NA,NA,20,130000,"2018/01/09 오후 1:51:16",5,NA
